"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Resolution","Topic"
"GO:0007171","BP","GO:0007171","activation of transmembrane receptor protein tyrosine kinase activity","3/100","14/17073",6.77221114472287e-05,0.00139975427026973,0.00105208960403008,"GREM1/GREM1/GREM1",3,"9-Topic Analysis","Topic k1"
"GO:0048569","BP","GO:0048569","post-embryonic animal organ development","3/100","14/17073",6.77221114472287e-05,0.00139975427026973,0.00105208960403008,"FBN1/EFEMP1/VEGFA",3,"9-Topic Analysis","Topic k1"
"GO:0050918","BP","GO:0050918","positive chemotaxis","5/100","73/17073",6.82951807726005e-05,0.00139975427026973,0.00105208960403008,"CXCL8/SCG2/LRP1/GPNMB/VEGFA",5,"9-Topic Analysis","Topic k1"
"GO:0003338","BP","GO:0003338","metanephros morphogenesis","4/100","39/17073",7.78586736803487e-05,0.00158200770572915,0.0011890757513977,"PDGFRB/GREM1/GREM1/GREM1",4,"9-Topic Analysis","Topic k1"
"GO:0048706","BP","GO:0048706","embryonic skeletal system development","6/100","123/17073",8.48702879376854e-05,0.00169368491703034,0.0012730150795445,"MMP14/COL11A1/COL1A1/SULF1/KIAA1217/PRRX1",6,"9-Topic Analysis","Topic k1"
"GO:0001953","BP","GO:0001953","negative regulation of cell-matrix adhesion","4/100","40/17073",8.61223509639343e-05,0.00169368491703034,0.0012730150795445,"POSTN/MMP14/THBS1/LRP1",4,"9-Topic Analysis","Topic k1"
"GO:0050673","BP","GO:0050673","epithelial cell proliferation","10/100","385/17073",8.62291854236915e-05,0.00169368491703034,0.0012730150795445,"NUPR1/COL8A1/MMP14/THBS1/CCL2/SCG2/SULF1/HTRA1/VEGFA/JUN",10,"9-Topic Analysis","Topic k1"
"GO:0060537","BP","GO:0060537","muscle tissue development","10/100","385/17073",8.62291854236915e-05,0.00169368491703034,0.0012730150795445,"NUPR1/COL11A1/PDGFRB/ELN/GREM1/GREM1/GREM1/NOX4/VEGFA/SVIL",10,"9-Topic Analysis","Topic k1"
"GO:20005731","BP","GO:2000573","positive regulation of DNA biosynthetic process","5/100","77/17073",8.81906991053023e-05,0.00171789651067105,0.00129121310651782,"PDGFRB/GREM1/GREM1/GREM1/NOX4",5,"9-Topic Analysis","Topic k1"
"GO:0001936","BP","GO:0001936","regulation of endothelial cell proliferation","6/100","125/17073",9.28056494451604e-05,0.00179297471919871,0.00134764372749098,"THBS1/CCL2/SCG2/SULF1/VEGFA/JUN",6,"9-Topic Analysis","Topic k1"
"GO:2000273","BP","GO:2000273","positive regulation of signaling receptor activity","4/100","41/17073",9.500570471775e-05,0.00182055647170518,0.00136837484843794,"GREM1/GREM1/GREM1/CCL2",4,"9-Topic Analysis","Topic k1"
"GO:0003337","BP","GO:0003337","mesenchymal to epithelial transition involved in metanephros morphogenesis","3/100","16/17073",0.000103304131015981,0.00194009592534513,0.00145822363055439,"GREM1/GREM1/GREM1",3,"9-Topic Analysis","Topic k1"
"GO:1901213","BP","GO:1901213","regulation of transcription from RNA polymerase II promoter involved in heart development","3/100","16/17073",0.000103304131015981,0.00194009592534513,0.00145822363055439,"GREM1/GREM1/GREM1",3,"9-Topic Analysis","Topic k1"
"GO:0043010","BP","GO:0043010","camera-type eye development","9/100","318/17073",0.000103757336796315,0.00194009592534513,0.00145822363055439,"COL8A1/FBN1/PDGFRB/ATP2B1/EFEMP1/CYP1B1/SLC7A11/VEGFA/JUN",9,"9-Topic Analysis","Topic k1"
"GO:0014911","BP","GO:0014911","positive regulation of smooth muscle cell migration","4/100","42/17073",0.000104536352362678,0.00194009592534513,0.00145822363055439,"POSTN/PDGFRB/LRP1/NOX4",4,"9-Topic Analysis","Topic k1"
"GO:00017041","BP","GO:0001704","formation of primary germ layer","6/100","129/17073",0.000110446087656476,0.00202688400662603,0.00152345567878508,"FN1/COL8A1/MMP14/COL11A1/ITGB5/COL12A1",6,"9-Topic Analysis","Topic k1"
"GO:19040181","BP","GO:1904018","positive regulation of vasculature development","7/100","186/17073",0.000110932557002443,0.00202688400662603,0.00152345567878508,"CXCL8/THBS1/GREM1/GREM1/GREM1/CYP1B1/VEGFA",7,"9-Topic Analysis","Topic k1"
"GO:0060485","BP","GO:0060485","mesenchyme development","8/100","253/17073",0.000119683060566939,0.00216994595197135,0.00163098454197699,"FN1/S100A4/COL1A1/PDGFRB/GREM1/GREM1/GREM1/PTK7",8,"9-Topic Analysis","Topic k1"
"GO:0043931","BP","GO:0043931","ossification involved in bone maturation","3/100","17/17073",0.000124907791065233,0.00221726338625529,0.00166654948487938,"GREM1/GREM1/GREM1",3,"9-Topic Analysis","Topic k1"
"GO:0001937","BP","GO:0001937","negative regulation of endothelial cell proliferation","4/100","44/17073",0.000125651789046412,0.00221726338625529,0.00166654948487938,"THBS1/CCL2/SCG2/SULF1",4,"9-Topic Analysis","Topic k1"
"GO:0043277","BP","GO:0043277","apoptotic cell clearance","4/100","44/17073",0.000125651789046412,0.00221726338625529,0.00166654948487938,"THBS1/CCL2/LRP1/GAS6",4,"9-Topic Analysis","Topic k1"
"GO:0034103","BP","GO:0034103","regulation of tissue remodeling","5/100","83/17073",0.000126055703758256,0.00221726338625529,0.00166654948487938,"TMEM119/GREM1/GREM1/GREM1/GPNMB",5,"9-Topic Analysis","Topic k1"
"GO:0072659","BP","GO:0072659","protein localization to plasma membrane","8/100","256/17073",0.000129815871226389,0.00226648895170813,0.00170354862591822,"MMP14/LRP1/RAMP1/ATP1B1/FLNA/GAS6/SQSTM1/SQSTM1",8,"9-Topic Analysis","Topic k1"
"GO:00025762","BP","GO:0002576","platelet degranulation","6/100","135/17073",0.000141800447878711,0.00245752687978031,0.00184713741315689,"FN1/THBS1/FLNA/GAS6/VEGFA/APOOL",6,"9-Topic Analysis","Topic k1"
"GO:00507311","BP","GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","7/100","194/17073",0.000144091948424687,0.00247901257253276,0.00186328658623702,"GREM1/GREM1/GREM1/ARHGEF2/GAS6/NOX4/VEGFA",7,"9-Topic Analysis","Topic k1"
"GO:0048145","BP","GO:0048145","regulation of fibroblast proliferation","5/100","86/17073",0.000149122296673161,0.0025127757149491,0.00188866379128658,"NUPR1/FN1/PDGFRB/GAS6/JUN",5,"9-Topic Analysis","Topic k1"
"GO:0072028","BP","GO:0072028","nephron morphogenesis","5/100","86/17073",0.000149122296673161,0.0025127757149491,0.00188866379128658,"PDGFRB/GREM1/GREM1/GREM1/VEGFA",5,"9-Topic Analysis","Topic k1"
"GO:0050930","BP","GO:0050930","induction of positive chemotaxis","3/100","18/17073",0.000149252694142077,0.0025127757149491,0.00188866379128658,"CXCL8/SCG2/VEGFA",3,"9-Topic Analysis","Topic k1"
"GO:0048144","BP","GO:0048144","fibroblast proliferation","5/100","87/17073",0.000157486576937093,0.00261405536507555,0.00196478805771036,"NUPR1/FN1/PDGFRB/GAS6/JUN",5,"9-Topic Analysis","Topic k1"
"GO:0071674","BP","GO:0071674","mononuclear cell migration","5/100","87/17073",0.000157486576937093,0.00261405536507555,0.00196478805771036,"THBS1/GREM1/GREM1/GREM1/CCL2",5,"9-Topic Analysis","Topic k1"
"GO:0072210","BP","GO:0072210","metanephric nephron development","4/100","47/17073",0.000162890090670405,0.0026848387672038,0.00201799059696938,"PDGFRB/GREM1/GREM1/GREM1",4,"9-Topic Analysis","Topic k1"
"GO:0042692","BP","GO:0042692","muscle cell differentiation","9/100","339/17073",0.000167972877947358,0.00274938939806891,0.00206650843264184,"MMP14/TMEM119/PDGFRB/GREM1/GREM1/GREM1/COMP/NOX4/VEGFA",9,"9-Topic Analysis","Topic k1"
"GO:0060840","BP","GO:0060840","artery development","5/100","89/17073",0.000175287338025831,0.00281731110583917,0.00211756005230883,"PDGFRB/LRP1/COMP/VEGFA/PRRX1",5,"9-Topic Analysis","Topic k1"
"GO:1904035","BP","GO:1904035","regulation of epithelial cell apoptotic process","5/100","89/17073",0.000175287338025831,0.00281731110583917,0.00211756005230883,"NUPR1/THBS1/CCL2/SCG2/GAS6",5,"9-Topic Analysis","Topic k1"
"GO:0070977","BP","GO:0070977","bone maturation","3/100","19/17073",0.000176484941264578,0.00281731110583917,0.00211756005230883,"GREM1/GREM1/GREM1",3,"9-Topic Analysis","Topic k1"
"GO:0032330","BP","GO:0032330","regulation of chondrocyte differentiation","4/100","48/17073",0.000176903709658124,0.00281731110583917,0.00211756005230883,"GREM1/GREM1/GREM1/EFEMP1",4,"9-Topic Analysis","Topic k1"
"GO:0009612","BP","GO:0009612","response to mechanical stimulus","7/100","201/17073",0.000179321377807232,0.0028257023174946,0.00212386709257683,"POSTN/MMP14/IGFBP2/COL11A1/COL1A1/THBS1/JUN",7,"9-Topic Analysis","Topic k1"
"GO:0035051","BP","GO:0035051","cardiocyte differentiation","6/100","141/17073",0.000179828318890195,0.0028257023174946,0.00212386709257683,"PDGFRB/GREM1/GREM1/GREM1/NOX4/VEGFA",6,"9-Topic Analysis","Topic k1"
"GO:0043112","BP","GO:0043112","receptor metabolic process","7/100","204/17073",0.000196410446573512,0.00306582399055476,0.00230434842511831,"CXCL8/GREM1/GREM1/GREM1/LRP1/RAMP1/VEGFA",7,"9-Topic Analysis","Topic k1"
"GO:0030336","BP","GO:0030336","negative regulation of cell migration","8/100","274/17073",0.000206629745422689,0.00311060516260043,0.00233800705118305,"THBS1/GREM1/GREM1/GREM1/CCL2/LRP1/CYP1B1/SULF1",8,"9-Topic Analysis","Topic k1"
"GO:0030502","BP","GO:0030502","negative regulation of bone mineralization","3/100","20/17073",0.000206747867590879,0.00311060516260043,0.00233800705118305,"GREM1/GREM1/GREM1",3,"9-Topic Analysis","Topic k1"
"GO:0046850","BP","GO:0046850","regulation of bone remodeling","4/100","50/17073",0.000207510935143406,0.00311060516260043,0.00233800705118305,"TMEM119/GREM1/GREM1/GREM1",4,"9-Topic Analysis","Topic k1"
"GO:0048146","BP","GO:0048146","positive regulation of fibroblast proliferation","4/100","50/17073",0.000207510935143406,0.00311060516260043,0.00233800705118305,"FN1/PDGFRB/GAS6/JUN",4,"9-Topic Analysis","Topic k1"
"GO:0061383","BP","GO:0061383","trabecula morphogenesis","4/100","50/17073",0.000207510935143406,0.00311060516260043,0.00233800705118305,"COL1A1/GREM1/GREM1/GREM1",4,"9-Topic Analysis","Topic k1"
"GO:00302781","BP","GO:0030278","regulation of ossification","7/100","206/17073",0.000208517444077585,0.00311060516260043,0.00233800705118305,"TMEM119/GREM1/GREM1/GREM1/ATP2B1/COMP/OMD",7,"9-Topic Analysis","Topic k1"
"GO:0048738","BP","GO:0048738","cardiac muscle tissue development","7/100","206/17073",0.000208517444077585,0.00311060516260043,0.00233800705118305,"COL11A1/PDGFRB/GREM1/GREM1/GREM1/NOX4/VEGFA",7,"9-Topic Analysis","Topic k1"
"GO:0034976","BP","GO:0034976","response to endoplasmic reticulum stress","8/100","278/17073",0.000227975497948137,0.00337948584065258,0.00254010435648272,"NUPR1/CXCL8/THBS1/CCL2/NIBAN1/TRIB3/SEL1L/JUN",8,"9-Topic Analysis","Topic k1"
"GO:00435421","BP","GO:0043542","endothelial cell migration","7/100","210/17073",0.00023454124116631,0.00342400984189608,0.00257356968667177,"THBS1/GREM1/GREM1/GREM1/SCG2/CYP1B1/VEGFA",7,"9-Topic Analysis","Topic k1"
"GO:0061097","BP","GO:0061097","regulation of protein tyrosine kinase activity","5/100","95/17073",0.000238004220532594,0.00342400984189608,0.00257356968667177,"GREM1/GREM1/GREM1/GAS6/NOX4",5,"9-Topic Analysis","Topic k1"
"GO:0051895","BP","GO:0051895","negative regulation of focal adhesion assembly","3/100","21/17073",0.000240182074591847,0.00342400984189608,0.00257356968667177,"MMP14/THBS1/LRP1",3,"9-Topic Analysis","Topic k1"
"GO:0002548","BP","GO:0002548","monocyte chemotaxis","4/100","52/17073",0.000241760250505577,0.00342400984189608,0.00257356968667177,"GREM1/GREM1/GREM1/CCL2",4,"9-Topic Analysis","Topic k1"
"GO:0002686","BP","GO:0002686","negative regulation of leukocyte migration","4/100","52/17073",0.000241760250505577,0.00342400984189608,0.00257356968667177,"GREM1/GREM1/GREM1/CCL2",4,"9-Topic Analysis","Topic k1"
"GO:0048260","BP","GO:0048260","positive regulation of receptor-mediated endocytosis","4/100","52/17073",0.000241760250505577,0.00342400984189608,0.00257356968667177,"GREM1/GREM1/GREM1/VEGFA",4,"9-Topic Analysis","Topic k1"
"GO:0060350","BP","GO:0060350","endochondral bone morphogenesis","4/100","52/17073",0.000241760250505577,0.00342400984189608,0.00257356968667177,"MMP14/TMEM119/COL1A1/COMP",4,"9-Topic Analysis","Topic k1"
"GO:0050921","BP","GO:0050921","positive regulation of chemotaxis","6/100","149/17073",0.00024260061247206,0.00342400984189608,0.00257356968667177,"CXCL8/THBS1/PDGFRB/SCG2/GAS6/VEGFA",6,"9-Topic Analysis","Topic k1"
"GO:0072006","BP","GO:0072006","nephron development","6/100","150/17073",0.000251525464190397,0.00352884237557598,0.00265236438742129,"PDGFRB/GREM1/GREM1/GREM1/SULF1/VEGFA",6,"9-Topic Analysis","Topic k1"
"GO:00301111","BP","GO:0030111","regulation of Wnt signaling pathway","9/100","362/17073",0.000273403833355709,0.00379484484735958,0.00285229836237241,"IGFBP2/COL1A1/GREM1/GREM1/GREM1/DKK2/LRP1/SULF1/PTK7",9,"9-Topic Analysis","Topic k1"
"GO:0071711","BP","GO:0071711","basement membrane organization","3/100","22/17073",0.000276925461920173,0.00379484484735958,0.00285229836237241,"FLRT2/MMP11/MMP11",3,"9-Topic Analysis","Topic k1"
"GO:0072283","BP","GO:0072283","metanephric renal vesicle morphogenesis","3/100","22/17073",0.000276925461920173,0.00379484484735958,0.00285229836237241,"GREM1/GREM1/GREM1",3,"9-Topic Analysis","Topic k1"
"GO:1903392","BP","GO:1903392","negative regulation of adherens junction organization","3/100","22/17073",0.000276925461920173,0.00379484484735958,0.00285229836237241,"MMP14/THBS1/LRP1",3,"9-Topic Analysis","Topic k1"
"GO:00106311","BP","GO:0010631","epithelial cell migration","8/100","288/17073",0.000289365947758608,0.00394240195876901,0.00296320590251133,"THBS1/GREM1/GREM1/GREM1/SCG2/CYP1B1/VEGFA/JUN",8,"9-Topic Analysis","Topic k1"
"GO:0001764","BP","GO:0001764","neuron migration","6/100","155/17073",0.000300101840276197,0.00401397235936159,0.0030169999690979,"FLNA/ARHGEF2/GAS6/DDIT4/FLRT2/VEGFA",6,"9-Topic Analysis","Topic k1"
"GO:0001656","BP","GO:0001656","metanephros development","5/100","100/17073",0.000302213487867259,0.00401397235936159,0.0030169999690979,"FBN1/PDGFRB/GREM1/GREM1/GREM1",5,"9-Topic Analysis","Topic k1"
"GO:0001654","BP","GO:0001654","eye development","9/100","367/17073",0.000302404709222166,0.00401397235936159,0.0030169999690979,"COL8A1/FBN1/PDGFRB/ATP2B1/EFEMP1/CYP1B1/SLC7A11/VEGFA/JUN",9,"9-Topic Analysis","Topic k1"
"GO:0018108","BP","GO:0018108","peptidyl-tyrosine phosphorylation","9/100","367/17073",0.000302404709222166,0.00401397235936159,0.0030169999690979,"PDGFRB/GREM1/GREM1/GREM1/EFEMP1/ARHGEF2/GAS6/NOX4/VEGFA",9,"9-Topic Analysis","Topic k1"
"GO:2000146","BP","GO:2000146","negative regulation of cell motility","8/100","290/17073",0.000303134102658618,0.00401397235936159,0.0030169999690979,"THBS1/GREM1/GREM1/GREM1/CCL2/LRP1/CYP1B1/SULF1",8,"9-Topic Analysis","Topic k1"
"GO:00901321","BP","GO:0090132","epithelium migration","8/100","291/17073",0.000310216515644824,0.00408434946126906,0.00306989712315648,"THBS1/GREM1/GREM1/GREM1/SCG2/CYP1B1/VEGFA/JUN",8,"9-Topic Analysis","Topic k1"
"GO:0010002","BP","GO:0010002","cardioblast differentiation","3/100","23/17073",0.000317113258978463,0.00408434946126906,0.00306989712315648,"GREM1/GREM1/GREM1",3,"9-Topic Analysis","Topic k1"
"GO:0014850","BP","GO:0014850","response to muscle activity","3/100","23/17073",0.000317113258978463,0.00408434946126906,0.00306989712315648,"POSTN/METRNL/METRNL",3,"9-Topic Analysis","Topic k1"
"GO:0048799","BP","GO:0048799","animal organ maturation","3/100","23/17073",0.000317113258978463,0.00408434946126906,0.00306989712315648,"GREM1/GREM1/GREM1",3,"9-Topic Analysis","Topic k1"
"GO:0060231","BP","GO:0060231","mesenchymal to epithelial transition","3/100","23/17073",0.000317113258978463,0.00408434946126906,0.00306989712315648,"GREM1/GREM1/GREM1",3,"9-Topic Analysis","Topic k1"
"GO:0018212","BP","GO:0018212","peptidyl-tyrosine modification","9/100","370/17073",0.000320997717467649,0.00411191097864808,0.00309061303488588,"PDGFRB/GREM1/GREM1/GREM1/EFEMP1/ARHGEF2/GAS6/NOX4/VEGFA",9,"9-Topic Analysis","Topic k1"
"GO:0150063","BP","GO:0150063","visual system development","9/100","371/17073",0.000327401921651283,0.00417127745584905,0.00313523433365069,"COL8A1/FBN1/PDGFRB/ATP2B1/EFEMP1/CYP1B1/SLC7A11/VEGFA/JUN",9,"9-Topic Analysis","Topic k1"
"GO:0060993","BP","GO:0060993","kidney morphogenesis","5/100","102/17073",0.000331275439701682,0.00419793662030572,0.00315527201481568,"PDGFRB/GREM1/GREM1/GREM1/VEGFA",5,"9-Topic Analysis","Topic k1"
"GO:1990778","BP","GO:1990778","protein localization to cell periphery","8/100","296/17073",0.000347689433761165,0.00438237430681854,0.00329389989878999,"MMP14/LRP1/RAMP1/ATP1B1/FLNA/GAS6/SQSTM1/SQSTM1",8,"9-Topic Analysis","Topic k1"
"GO:00901301","BP","GO:0090130","tissue migration","8/100","297/17073",0.000355610030172232,0.00445836617614867,0.00335101724960731,"THBS1/GREM1/GREM1/GREM1/SCG2/CYP1B1/VEGFA/JUN",8,"9-Topic Analysis","Topic k1"
"GO:0072079","BP","GO:0072079","nephron tubule formation","3/100","24/17073",0.000360878056188829,0.00447869867095325,0.00336629965085605,"GREM1/GREM1/GREM1",3,"9-Topic Analysis","Topic k1"
"GO:00016671","BP","GO:0001667","ameboidal-type cell migration","9/100","376/17073",0.000361032137242731,0.00447869867095325,0.00336629965085605,"FN1/THBS1/GREM1/GREM1/GREM1/SCG2/CYP1B1/VEGFA/JUN",9,"9-Topic Analysis","Topic k1"
"GO:0046777","BP","GO:0046777","protein autophosphorylation","7/100","226/17073",0.000366099067110837,0.00451777749309028,0.00339567225101978,"PDGFRB/GREM1/GREM1/GREM1/GPNMB/VEGFA/JUN",7,"9-Topic Analysis","Topic k1"
"GO:0072077","BP","GO:0072077","renal vesicle morphogenesis","3/100","25/17073",0.000408349835966481,0.00501291960090102,0.00376783319041441,"GREM1/GREM1/GREM1",3,"9-Topic Analysis","Topic k1"
"GO:0048880","BP","GO:0048880","sensory system development","9/100","383/17073",0.000412871899862938,0.00504217133666811,0.00378981951169526,"COL8A1/FBN1/PDGFRB/ATP2B1/EFEMP1/CYP1B1/SLC7A11/VEGFA/JUN",9,"9-Topic Analysis","Topic k1"
"GO:0072087","BP","GO:0072087","renal vesicle development","3/100","26/17073",0.000459656003399802,0.00556418882483879,0.00418218064542513,"GREM1/GREM1/GREM1",3,"9-Topic Analysis","Topic k1"
"GO:0031960","BP","GO:0031960","response to corticosteroid","6/100","168/17073",0.000461296417630677,0.00556418882483879,0.00418218064542513,"PAPPA/IGFBP2/COL1A1/ATP2B1/FIBIN/DDIT4",6,"9-Topic Analysis","Topic k1"
"GO:0051271","BP","GO:0051271","negative regulation of cellular component movement","8/100","309/17073",0.000462698773724396,0.00556418882483879,0.00418218064542513,"THBS1/GREM1/GREM1/GREM1/CCL2/LRP1/CYP1B1/SULF1",8,"9-Topic Analysis","Topic k1"
"GO:00020401","BP","GO:0002040","sprouting angiogenesis","5/100","110/17073",0.000469174366484275,0.00561342122742861,0.00421918492542365,"THBS1/GREM1/GREM1/GREM1/VEGFA",5,"9-Topic Analysis","Topic k1"
"GO:2000351","BP","GO:2000351","regulation of endothelial cell apoptotic process","4/100","62/17073",0.000476359993887792,0.00567060861410872,0.00426216836636445,"THBS1/CCL2/SCG2/GAS6",4,"9-Topic Analysis","Topic k1"
"GO:0006024","BP","GO:0006024","glycosaminoglycan biosynthetic process","5/100","112/17073",0.000509549601796682,0.00600826623276692,0.00451596010528403,"PDGFRB/CEMIP/GALNT5/VCAN/OMD",5,"9-Topic Analysis","Topic k1"
"GO:0001958","BP","GO:0001958","endochondral ossification","3/100","27/17073",0.000514921416639337,0.00600826623276692,0.00451596010528403,"MMP14/TMEM119/COL1A1",3,"9-Topic Analysis","Topic k1"
"GO:0002063","BP","GO:0002063","chondrocyte development","3/100","27/17073",0.000514921416639337,0.00600826623276692,0.00451596010528403,"COL11A1/COMP/SULF1",3,"9-Topic Analysis","Topic k1"
"GO:0036075","BP","GO:0036075","replacement ossification","3/100","27/17073",0.000514921416639337,0.00600826623276692,0.00451596010528403,"MMP14/TMEM119/COL1A1",3,"9-Topic Analysis","Topic k1"
"GO:0006023","BP","GO:0006023","aminoglycan biosynthetic process","5/100","113/17073",0.000530691185642573,0.00607547739135893,0.00456647765877993,"PDGFRB/CEMIP/GALNT5/VCAN/OMD",5,"9-Topic Analysis","Topic k1"
"GO:0051291","BP","GO:0051291","protein heterooligomerization","5/100","113/17073",0.000530691185642573,0.00607547739135893,0.00456647765877993,"COL1A2/COL1A1/SEPTIN11/SQSTM1/SQSTM1",5,"9-Topic Analysis","Topic k1"
"GO:1904019","BP","GO:1904019","epithelial cell apoptotic process","5/100","113/17073",0.000530691185642573,0.00607547739135893,0.00456647765877993,"NUPR1/THBS1/CCL2/SCG2/GAS6",5,"9-Topic Analysis","Topic k1"
"GO:0001658","BP","GO:0001658","branching involved in ureteric bud morphogenesis","4/100","64/17073",0.000537736063726643,0.00607547739135893,0.00456647765877993,"GREM1/GREM1/GREM1/VEGFA",4,"9-Topic Analysis","Topic k1"
"GO:00705271","BP","GO:0070527","platelet aggregation","4/100","64/17073",0.000537736063726643,0.00607547739135893,0.00456647765877993,"COMP/FLNA/SLC7A11/GAS6",4,"9-Topic Analysis","Topic k1"
"GO:0071675","BP","GO:0071675","regulation of mononuclear cell migration","4/100","64/17073",0.000537736063726643,0.00607547739135893,0.00456647765877993,"THBS1/GREM1/GREM1/GREM1",4,"9-Topic Analysis","Topic k1"
"GO:00301681","BP","GO:0030168","platelet activation","6/100","173/17073",0.000538724978699201,0.00607547739135893,0.00456647765877993,"COL1A2/COL1A1/COMP/FLNA/SLC7A11/GAS6",6,"9-Topic Analysis","Topic k1"
"GO:0051153","BP","GO:0051153","regulation of striated muscle cell differentiation","5/100","114/17073",0.000552485838850542,0.0062009958198606,0.00466082038488953,"MMP14/TMEM119/GREM1/GREM1/GREM1",5,"9-Topic Analysis","Topic k1"
"GO:0002090","BP","GO:0002090","regulation of receptor internalization","4/100","65/17073",0.000570441938069008,0.00634574471317902,0.00476961719950888,"GREM1/GREM1/GREM1/VEGFA",4,"9-Topic Analysis","Topic k1"
"GO:0007568","BP","GO:0007568","aging","8/100","319/17073",0.000570767025538376,0.00634574471317902,0.00476961719950888,"IGFBP2/PDGFRB/ATP2B1/LRP1/COMP/TIMP2/NOX4/JUN",8,"9-Topic Analysis","Topic k1"
"GO:2000727","BP","GO:2000727","positive regulation of cardiac muscle cell differentiation","3/100","28/17073",0.000574268416998168,0.00635469792894217,0.00477634665583354,"GREM1/GREM1/GREM1",3,"9-Topic Analysis","Topic k1"
"GO:0014910","BP","GO:0014910","regulation of smooth muscle cell migration","4/100","66/17073",0.000604536817089008,0.00665837980317192,0.00500460139282243,"POSTN/PDGFRB/LRP1/NOX4",4,"9-Topic Analysis","Topic k1"
"GO:0050927","BP","GO:0050927","positive regulation of positive chemotaxis","3/100","29/17073",0.000637816858766071,0.00695988118570199,0.00523121721882699,"CXCL8/SCG2/VEGFA",3,"9-Topic Analysis","Topic k1"
"GO:0072202","BP","GO:0072202","cell differentiation involved in metanephros development","3/100","29/17073",0.000637816858766071,0.00695988118570199,0.00523121721882699,"GREM1/GREM1/GREM1",3,"9-Topic Analysis","Topic k1"
"GO:00435341","BP","GO:0043534","blood vessel endothelial cell migration","5/100","118/17073",0.000646455224187601,0.00702163577608376,0.00527763348196814,"THBS1/GREM1/GREM1/GREM1/VEGFA",5,"9-Topic Analysis","Topic k1"
"GO:0016049","BP","GO:0016049","cell growth","10/100","496/17073",0.000653393819226679,0.00706444601796919,0.00530981070863593,"POSTN/FN1/FBLN5/MMP14/GREM1/GREM1/GREM1/LRP1/KRT17/VEGFA",10,"9-Topic Analysis","Topic k1"
"GO:0050678","BP","GO:0050678","regulation of epithelial cell proliferation","8/100","327/17073",0.000671222445788501,0.00722048144216145,0.00542709075638422,"NUPR1/THBS1/CCL2/SCG2/SULF1/HTRA1/VEGFA/JUN",8,"9-Topic Analysis","Topic k1"
"GO:0051090","BP","GO:0051090","regulation of DNA-binding transcription factor activity","10/100","498/17073",0.000673952446871243,0.00722048144216145,0.00542709075638422,"NUPR1/GREM1/GREM1/GREM1/CYP1B1/FLNA/ARHGEF2/GAS6/VEGFA/JUN",10,"9-Topic Analysis","Topic k1"
"GO:0072577","BP","GO:0072577","endothelial cell apoptotic process","4/100","68/17073",0.000677025422268574,0.00722058334971506,0.00542716735259829,"THBS1/CCL2/SCG2/GAS6",4,"9-Topic Analysis","Topic k1"
"GO:00704821","BP","GO:0070482","response to oxygen levels","9/100","412/17073",0.000697503824883024,0.00737433355233367,0.00554272977182304,"POSTN/MMP14/COL1A1/THBS1/PDGFRB/ATP1B1/NOX4/DDIT4/VEGFA",9,"9-Topic Analysis","Topic k1"
"GO:20002781","BP","GO:2000278","regulation of DNA biosynthetic process","5/100","120/17073",0.000697698931765129,0.00737433355233367,0.00554272977182304,"PDGFRB/GREM1/GREM1/GREM1/NOX4",5,"9-Topic Analysis","Topic k1"
"GO:0007263","BP","GO:0007263","nitric oxide mediated signal transduction","3/100","30/17073",0.00070568413873986,0.00739243340004378,0.0055563340608149,"MT2A/THBS1/VEGFA",3,"9-Topic Analysis","Topic k1"
"GO:0050926","BP","GO:0050926","regulation of positive chemotaxis","3/100","30/17073",0.00070568413873986,0.00739243340004378,0.0055563340608149,"CXCL8/SCG2/VEGFA",3,"9-Topic Analysis","Topic k1"
"GO:00507301","BP","GO:0050730","regulation of peptidyl-tyrosine phosphorylation","7/100","255/17073",0.000750887317901002,0.00783115667386134,0.00588608922229803,"GREM1/GREM1/GREM1/ARHGEF2/GAS6/NOX4/VEGFA",7,"9-Topic Analysis","Topic k1"
"GO:0031670","BP","GO:0031670","cellular response to nutrient","4/100","70/17073",0.000755466228053401,0.00784420220053686,0.00589589455976756,"POSTN/COL1A1/ATP2B1/GAS6",4,"9-Topic Analysis","Topic k1"
"GO:00068981","BP","GO:0006898","receptor-mediated endocytosis","7/100","257/17073",0.000786127161490442,0.00810829099068159,0.006094390164713,"CXCL8/GREM1/GREM1/GREM1/LRP1/RAMP1/VEGFA",7,"9-Topic Analysis","Topic k1"
"GO:00073691","BP","GO:0007369","gastrulation","6/100","186/17073",0.000787780499306782,0.00810829099068159,0.006094390164713,"FN1/COL8A1/MMP14/COL11A1/ITGB5/COL12A1",6,"9-Topic Analysis","Topic k1"
"GO:0048736","BP","GO:0048736","appendage development","6/100","188/17073",0.000832889960296722,0.00846227943704,0.00636045655384334,"GREM1/GREM1/GREM1/COMP/SLC7A11/PRRX1",6,"9-Topic Analysis","Topic k1"
"GO:0060173","BP","GO:0060173","limb development","6/100","188/17073",0.000832889960296722,0.00846227943704,0.00636045655384334,"GREM1/GREM1/GREM1/COMP/SLC7A11/PRRX1",6,"9-Topic Analysis","Topic k1"
