"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Resolution","Topic"
"GO:0071674","BP","GO:0071674","mononuclear cell migration","5/101","87/17073",0.000165030084788173,0.00211165567054922,0.00156824168969976,"THBS1/GREM1/GREM1/GREM1/CCL2",5,"10-Topic Analysis","Topic k2"
"GO:0060976","BP","GO:0060976","coronary vasculature development","4/101","47/17073",0.000169266633270772,0.00214219411286945,0.00159092136188923,"PDGFRB/VEGFA/PTK7/LTBP1",4,"10-Topic Analysis","Topic k2"
"GO:0070169","BP","GO:0070169","positive regulation of biomineral tissue development","4/101","47/17073",0.000169266633270772,0.00214219411286945,0.00159092136188923,"TMEM119/FAM20C/FAM20C/FAM20C",4,"10-Topic Analysis","Topic k2"
"GO:0042692","BP","GO:0042692","muscle cell differentiation","9/101","339/17073",0.000181239638613445,0.00224067279651881,0.00166405751727649,"TMEM119/MMP14/PDGFRB/GREM1/GREM1/GREM1/VEGFA/SGCB/COMP",9,"10-Topic Analysis","Topic k2"
"GO:0070977","BP","GO:0070977","bone maturation","3/101","19/17073",0.000181759685591202,0.00224067279651881,0.00166405751727649,"GREM1/GREM1/GREM1",3,"10-Topic Analysis","Topic k2"
"GO:0001837","BP","GO:0001837","epithelial to mesenchymal transition","6/101","140/17073",0.000182686103273869,0.00224067279651881,0.00166405751727649,"COL1A1/S100A4/GREM1/GREM1/GREM1/HIF1A",6,"10-Topic Analysis","Topic k2"
"GO:0009791","BP","GO:0009791","post-embryonic development","5/101","89/17073",0.000183665824277298,0.00224067279651881,0.00166405751727649,"FBN1/EFEMP1/VEGFA/SEMA3C/MFAP2",5,"10-Topic Analysis","Topic k2"
"GO:1904035","BP","GO:1904035","regulation of epithelial cell apoptotic process","5/101","89/17073",0.000183665824277298,0.00224067279651881,0.00166405751727649,"NUPR1/THBS1/CCL2/GAS6/SCG2",5,"10-Topic Analysis","Topic k2"
"GO:0032330","BP","GO:0032330","regulation of chondrocyte differentiation","4/101","48/17073",0.000183820307141007,0.00224067279651881,0.00166405751727649,"GREM1/GREM1/GREM1/EFEMP1",4,"10-Topic Analysis","Topic k2"
"GO:0035850","BP","GO:0035850","epithelial cell differentiation involved in kidney development","4/101","48/17073",0.000183820307141007,0.00224067279651881,0.00166405751727649,"GREM1/GREM1/GREM1/STAT1",4,"10-Topic Analysis","Topic k2"
"GO:00096121","BP","GO:0009612","response to mechanical stimulus","7/101","201/17073",0.000190780512574612,0.00231333857132357,0.00171802346402268,"COL1A1/POSTN/THBS1/IGFBP2/MMP14/COL11A1/STAT1",7,"10-Topic Analysis","Topic k2"
"GO:00486082","BP","GO:0048608","reproductive structure development","10/101","424/17073",0.000205866679870653,0.00248326682593976,0.00184422234050794,"NUPR1/MMP14/FLNA/PDGFRB/CTSB/HIF1A/VEGFA/INHBA/HTRA1/SULF1",10,"10-Topic Analysis","Topic k2"
"GO:0046850","BP","GO:0046850","regulation of bone remodeling","4/101","50/17073",0.000215604226115763,0.00258725071338915,0.0019214469892182,"TMEM119/GREM1/GREM1/GREM1",4,"10-Topic Analysis","Topic k2"
"GO:00614582","BP","GO:0061458","reproductive system development","10/101","427/17073",0.00021786627850635,0.00260091907742632,0.00193159793314908,"NUPR1/MMP14/FLNA/PDGFRB/CTSB/HIF1A/VEGFA/INHBA/HTRA1/SULF1",10,"10-Topic Analysis","Topic k2"
"GO:0034332","BP","GO:0034332","adherens junction organization","6/101","145/17073",0.000221048326128965,0.00260739935288566,0.00193641057295481,"THBS1/MMP14/GREM1/GREM1/GREM1/VEGFA",6,"10-Topic Analysis","Topic k2"
"GO:0030336","BP","GO:0030336","negative regulation of cell migration","8/101","274/17073",0.000221336466552998,0.00260739935288566,0.00193641057295481,"THBS1/GREM1/GREM1/GREM1/CCL2/CYP1B1/EMILIN1/SULF1",8,"10-Topic Analysis","Topic k2"
"GO:0048738","BP","GO:0048738","cardiac muscle tissue development","7/101","206/17073",0.000221786559809359,0.00260739935288566,0.00193641057295481,"PDGFRB/GREM1/GREM1/GREM1/COL11A1/VEGFA/SGCB",7,"10-Topic Analysis","Topic k2"
"GO:0022617","BP","GO:0022617","extracellular matrix disassembly","5/101","93/17073",0.000225717896103015,0.00264021539078073,0.00196078172372316,"MMP14/TIMP2/HTRA1/MMP2/CTSK",5,"10-Topic Analysis","Topic k2"
"GO:0061138","BP","GO:0061138","morphogenesis of a branching epithelium","7/101","207/17073",0.000228450119035977,0.00265874610898152,0.00197454374242151,"MMP14/GREM1/GREM1/GREM1/VEGFA/SEMA3C/SULF1",7,"10-Topic Analysis","Topic k2"
"GO:0061097","BP","GO:0061097","regulation of protein tyrosine kinase activity","5/101","95/17073",0.000249308610582036,0.00285147343813736,0.00211767457409165,"GREM1/GREM1/GREM1/GAS6/PRNP",5,"10-Topic Analysis","Topic k2"
"GO:0070664","BP","GO:0070664","negative regulation of leukocyte proliferation","5/101","95/17073",0.000249308610582036,0.00285147343813736,0.00211767457409165,"GREM1/GREM1/GREM1/PRNP/GPNMB",5,"10-Topic Analysis","Topic k2"
"GO:0002548","BP","GO:0002548","monocyte chemotaxis","4/101","52/17073",0.000251166054136451,0.00285147343813736,0.00211767457409165,"GREM1/GREM1/GREM1/CCL2",4,"10-Topic Analysis","Topic k2"
"GO:0048260","BP","GO:0048260","positive regulation of receptor-mediated endocytosis","4/101","52/17073",0.000251166054136451,0.00285147343813736,0.00211767457409165,"GREM1/GREM1/GREM1/VEGFA",4,"10-Topic Analysis","Topic k2"
"GO:0060350","BP","GO:0060350","endochondral bone morphogenesis","4/101","52/17073",0.000251166054136451,0.00285147343813736,0.00211767457409165,"COL1A1/TMEM119/MMP14/COMP",4,"10-Topic Analysis","Topic k2"
"GO:0050921","BP","GO:0050921","positive regulation of chemotaxis","6/101","149/17073",0.000256089753695914,0.00289318960760847,0.00214865549442425,"THBS1/CXCL8/PDGFRB/GAS6/VEGFA/SCG2",6,"10-Topic Analysis","Topic k2"
"GO:00300991","BP","GO:0030099","myeloid cell differentiation","10/101","437/17073",0.000262204047895882,0.00294788628605273,0.00218927651641222,"THBS1/FBN1/HIF1A/VEGFA/INHBA/SH3PXD2A/FAM20C/FAM20C/FAM20C/STAT1",10,"10-Topic Analysis","Topic k2"
"GO:1905517","BP","GO:1905517","macrophage migration","4/101","53/17073",0.00027044304077066,0.0030258264851442,0.00224715956582384,"THBS1/MMP14/CCL2/EMILIN1",4,"10-Topic Analysis","Topic k2"
"GO:0035148","BP","GO:0035148","tube formation","6/101","152/17073",0.000285128629591845,0.00317479762564765,0.00235779443700948,"GREM1/GREM1/GREM1/HIF1A/VEGFA/PTK7",6,"10-Topic Analysis","Topic k2"
"GO:0097530","BP","GO:0097530","granulocyte migration","5/101","99/17073",0.000302070705978325,0.00334734811026699,0.00248594073819483,"THBS1/CXCL8/CXCL6/CXCL3/SCG2",5,"10-Topic Analysis","Topic k2"
"GO:0016331","BP","GO:0016331","morphogenesis of embryonic epithelium","6/101","154/17073",0.000305882573504869,0.0033734478106537,0.00250532393537321,"GREM1/GREM1/GREM1/HIF1A/PTK7/SULF1",6,"10-Topic Analysis","Topic k2"
"GO:0048568","BP","GO:0048568","embryonic organ development","10/101","446/17073",0.000308358503493345,0.00338376543254562,0.0025129864179527,"CXCL8/MMP14/FBN1/EFEMP1/HIF1A/COL11A1/VEGFA/PTK7/PRRX1/MFAP2",10,"10-Topic Analysis","Topic k2"
"GO:0010631","BP","GO:0010631","epithelial cell migration","8/101","288/17073",0.000309740186398822,0.00338376543254562,0.0025129864179527,"THBS1/GREM1/GREM1/GREM1/CYP1B1/HIF1A/VEGFA/SCG2",8,"10-Topic Analysis","Topic k2"
"GO:19053301","BP","GO:1905330","regulation of morphogenesis of an epithelium","7/101","218/17073",0.000312999710580594,0.00340332079673548,0.00252750939999353,"GREM1/GREM1/GREM1/VEGFA/PTK7/SULF1/STAT1",7,"10-Topic Analysis","Topic k2"
"GO:0048562","BP","GO:0048562","embryonic organ morphogenesis","8/101","290/17073",0.00032444470464111,0.00346904901857667,0.00257632310533328,"MMP14/FBN1/EFEMP1/HIF1A/COL11A1/PTK7/PRRX1/MFAP2",8,"10-Topic Analysis","Topic k2"
"GO:2000146","BP","GO:2000146","negative regulation of cell motility","8/101","290/17073",0.00032444470464111,0.00346904901857667,0.00257632310533328,"THBS1/GREM1/GREM1/GREM1/CCL2/CYP1B1/EMILIN1/SULF1",8,"10-Topic Analysis","Topic k2"
"GO:0018108","BP","GO:0018108","peptidyl-tyrosine phosphorylation","9/101","367/17073",0.000325817073357556,0.00346904901857667,0.00257632310533328,"PDGFRB/GREM1/GREM1/GREM1/GAS6/EFEMP1/VEGFA/PRNP/ARHGEF2",9,"10-Topic Analysis","Topic k2"
"GO:0010002","BP","GO:0010002","cardioblast differentiation","3/101","23/17073",0.000326533974978287,0.00346904901857667,0.00257632310533328,"GREM1/GREM1/GREM1",3,"10-Topic Analysis","Topic k2"
"GO:0048799","BP","GO:0048799","animal organ maturation","3/101","23/17073",0.000326533974978287,0.00346904901857667,0.00257632310533328,"GREM1/GREM1/GREM1",3,"10-Topic Analysis","Topic k2"
"GO:0072080","BP","GO:0072080","nephron tubule development","5/101","101/17073",0.000331428557142736,0.00349513992553898,0.00259569977198923,"GREM1/GREM1/GREM1/VEGFA/STAT1",5,"10-Topic Analysis","Topic k2"
"GO:0090132","BP","GO:0090132","epithelium migration","8/101","291/17073",0.000332008110370715,0.00349513992553898,0.00259569977198923,"THBS1/GREM1/GREM1/GREM1/CYP1B1/HIF1A/VEGFA/SCG2",8,"10-Topic Analysis","Topic k2"
"GO:0001763","BP","GO:0001763","morphogenesis of a branching structure","7/101","221/17073",0.000339957605719708,0.00356263264636581,0.00264582389971899,"MMP14/GREM1/GREM1/GREM1/VEGFA/SEMA3C/SULF1",7,"10-Topic Analysis","Topic k2"
"GO:0018212","BP","GO:0018212","peptidyl-tyrosine modification","9/101","370/17073",0.000345796010240496,0.00360749351223869,0.00267914025952096,"PDGFRB/GREM1/GREM1/GREM1/GAS6/EFEMP1/VEGFA/PRNP/ARHGEF2",9,"10-Topic Analysis","Topic k2"
"GO:0001822","BP","GO:0001822","kidney development","8/101","294/17073",0.000355567421863554,0.00369279887460086,0.00274249311930634,"PDGFRB/GREM1/GREM1/GREM1/FBN1/VEGFA/SULF1/STAT1",8,"10-Topic Analysis","Topic k2"
"GO:0061326","BP","GO:0061326","renal tubule development","5/101","103/17073",0.00036289844823931,0.00375211074161715,0.00278654165612327,"GREM1/GREM1/GREM1/VEGFA/STAT1",5,"10-Topic Analysis","Topic k2"
"GO:0072079","BP","GO:0072079","nephron tubule formation","3/101","24/17073",0.000371582704877827,0.0038248246422091,0.00284054334395495,"GREM1/GREM1/GREM1",3,"10-Topic Analysis","Topic k2"
"GO:0090130","BP","GO:0090130","tissue migration","8/101","297/17073",0.000380474142285209,0.00389901820147143,0.00289564391473699,"THBS1/GREM1/GREM1/GREM1/CYP1B1/HIF1A/VEGFA/SCG2",8,"10-Topic Analysis","Topic k2"
"GO:0061005","BP","GO:0061005","cell differentiation involved in kidney development","4/101","59/17073",0.000409087444519719,0.00417377322250075,0.0030996934122199,"GREM1/GREM1/GREM1/STAT1",4,"10-Topic Analysis","Topic k2"
"GO:0016525","BP","GO:0016525","negative regulation of angiogenesis","5/101","107/17073",0.000432567927448037,0.00439397947355111,0.00326323173337993,"THBS2/THBS1/EMILIN1/SULF1/STAT1",5,"10-Topic Analysis","Topic k2"
"GO:0002573","BP","GO:0002573","myeloid leukocyte differentiation","7/101","232/17073",0.000455180706530231,0.00460348697084722,0.00341882452066374,"FBN1/VEGFA/INHBA/SH3PXD2A/FAM20C/FAM20C/FAM20C",7,"10-Topic Analysis","Topic k2"
"GO:1905207","BP","GO:1905207","regulation of cardiocyte differentiation","4/101","61/17073",0.000464845976693003,0.00468079687835215,0.00347623947787811,"GREM1/GREM1/GREM1/SEMA3C",4,"10-Topic Analysis","Topic k2"
"GO:2000181","BP","GO:2000181","negative regulation of blood vessel morphogenesis","5/101","109/17073",0.000470968732895338,0.00470405839807328,0.00349351487248966,"THBS2/THBS1/EMILIN1/SULF1/STAT1",5,"10-Topic Analysis","Topic k2"
"GO:0002053","BP","GO:0002053","positive regulation of mesenchymal cell proliferation","3/101","26/17073",0.000473249398424471,0.00470405839807328,0.00349351487248966,"VEGFA/PRRX1/STAT1",3,"10-Topic Analysis","Topic k2"
"GO:0035886","BP","GO:0035886","vascular smooth muscle cell differentiation","3/101","26/17073",0.000473249398424471,0.00470405839807328,0.00349351487248966,"VEGFA/SGCB/COMP",3,"10-Topic Analysis","Topic k2"
"GO:0002040","BP","GO:0002040","sprouting angiogenesis","5/101","110/17073",0.000491105511508376,0.00483475815464927,0.00359058032210567,"THBS1/GREM1/GREM1/GREM1/VEGFA",5,"10-Topic Analysis","Topic k2"
"GO:2000351","BP","GO:2000351","regulation of endothelial cell apoptotic process","4/101","62/17073",0.000494664328915406,0.00483475815464927,0.00359058032210567,"THBS1/CCL2/GAS6/SCG2",4,"10-Topic Analysis","Topic k2"
"GO:0051271","BP","GO:0051271","negative regulation of cellular component movement","8/101","309/17073",0.000494748567638979,0.00483475815464927,0.00359058032210567,"THBS1/GREM1/GREM1/GREM1/CCL2/CYP1B1/EMILIN1/SULF1",8,"10-Topic Analysis","Topic k2"
"GO:0072001","BP","GO:0072001","renal system development","8/101","309/17073",0.000494748567638979,0.00483475815464927,0.00359058032210567,"PDGFRB/GREM1/GREM1/GREM1/FBN1/VEGFA/SULF1/STAT1",8,"10-Topic Analysis","Topic k2"
"GO:00713561","BP","GO:0071356","cellular response to tumor necrosis factor","8/101","311/17073",0.000516252670544385,0.0050188602705915,0.00372730555501614,"COL1A1/POSTN/THBS1/CXCL8/CCL2/GAS6/ARHGEF2/STAT1",8,"10-Topic Analysis","Topic k2"
"GO:0003205","BP","GO:0003205","cardiac chamber development","6/101","170/17073",0.000517922109098173,0.0050188602705915,0.00372730555501614,"CPE/HIF1A/COL11A1/PTK7/LTBP1/SEMA3C",6,"10-Topic Analysis","Topic k2"
"GO:0001958","BP","GO:0001958","endochondral ossification","3/101","27/17073",0.000530126071933951,0.00507343794462409,0.00376783819721651,"COL1A1/TMEM119/MMP14",3,"10-Topic Analysis","Topic k2"
"GO:0002063","BP","GO:0002063","chondrocyte development","3/101","27/17073",0.000530126071933951,0.00507343794462409,0.00376783819721651,"COL11A1/COMP/SULF1",3,"10-Topic Analysis","Topic k2"
"GO:0036075","BP","GO:0036075","replacement ossification","3/101","27/17073",0.000530126071933951,0.00507343794462409,0.00376783819721651,"COL1A1/TMEM119/MMP14",3,"10-Topic Analysis","Topic k2"
"GO:0045807","BP","GO:0045807","positive regulation of endocytosis","6/101","171/17073",0.000534219175890152,0.00509157041712589,0.00378130445486033,"GREM1/GREM1/GREM1/CCL2/GAS6/VEGFA",6,"10-Topic Analysis","Topic k2"
"GO:1904019","BP","GO:1904019","epithelial cell apoptotic process","5/101","113/17073",0.000555418244615144,0.00525663555284428,0.00390389168864083,"NUPR1/THBS1/CCL2/GAS6/SCG2",5,"10-Topic Analysis","Topic k2"
"GO:0001658","BP","GO:0001658","branching involved in ureteric bud morphogenesis","4/101","64/17073",0.000558347299654444,0.00525663555284428,0.00390389168864083,"GREM1/GREM1/GREM1/VEGFA",4,"10-Topic Analysis","Topic k2"
"GO:0071675","BP","GO:0071675","regulation of mononuclear cell migration","4/101","64/17073",0.000558347299654444,0.00525663555284428,0.00390389168864083,"THBS1/GREM1/GREM1/GREM1",4,"10-Topic Analysis","Topic k2"
"GO:0051153","BP","GO:0051153","regulation of striated muscle cell differentiation","5/101","114/17073",0.000578200781709366,0.00542151016372021,0.00402633742728789,"TMEM119/MMP14/GREM1/GREM1/GREM1",5,"10-Topic Analysis","Topic k2"
"GO:2000727","BP","GO:2000727","positive regulation of cardiac muscle cell differentiation","3/101","28/17073",0.000591199727433758,0.00548687709948559,0.00407488281999793,"GREM1/GREM1/GREM1",3,"10-Topic Analysis","Topic k2"
"GO:0002090","BP","GO:0002090","regulation of receptor internalization","4/101","65/17073",0.000592279479650862,0.00548687709948559,0.00407488281999793,"GREM1/GREM1/GREM1/VEGFA",4,"10-Topic Analysis","Topic k2"
"GO:0048844","BP","GO:0048844","artery morphogenesis","4/101","65/17073",0.000592279479650862,0.00548687709948559,0.00407488281999793,"PDGFRB/VEGFA/PRRX1/COMP",4,"10-Topic Analysis","Topic k2"
"GO:0003007","BP","GO:0003007","heart morphogenesis","7/101","244/17073",0.00061445627068297,0.00566964431434964,0.00421061667559645,"ELN/CPE/HIF1A/COL11A1/VEGFA/FLRT2/SEMA3C",7,"10-Topic Analysis","Topic k2"
"GO:0031623","BP","GO:0031623","receptor internalization","5/101","117/17073",0.000650771424289959,0.00594011663638038,0.00441148558487662,"CXCL8/GREM1/GREM1/GREM1/VEGFA",5,"10-Topic Analysis","Topic k2"
"GO:0072009","BP","GO:0072009","nephron epithelium development","5/101","117/17073",0.000650771424289959,0.00594011663638038,0.00441148558487662,"GREM1/GREM1/GREM1/VEGFA/STAT1",5,"10-Topic Analysis","Topic k2"
"GO:0010575","BP","GO:0010575","positive regulation of vascular endothelial growth factor production","3/101","29/17073",0.000656593203330474,0.00594011663638038,0.00441148558487662,"CYP1B1/HIF1A/SULF1",3,"10-Topic Analysis","Topic k2"
"GO:0030947","BP","GO:0030947","regulation of vascular endothelial growth factor receptor signaling pathway","3/101","29/17073",0.000656593203330474,0.00594011663638038,0.00441148558487662,"HIF1A/VEGFA/EMILIN1",3,"10-Topic Analysis","Topic k2"
"GO:0050927","BP","GO:0050927","positive regulation of positive chemotaxis","3/101","29/17073",0.000656593203330474,0.00594011663638038,0.00441148558487662,"CXCL8/VEGFA/SCG2",3,"10-Topic Analysis","Topic k2"
"GO:0010812","BP","GO:0010812","negative regulation of cell-substrate adhesion","4/101","67/17073",0.000664494821372405,0.00598821014123926,0.00444720269556629,"COL1A1/POSTN/THBS1/MMP14",4,"10-Topic Analysis","Topic k2"
"GO:0072577","BP","GO:0072577","endothelial cell apoptotic process","4/101","68/17073",0.000702846054418256,0.00630926923268481,0.00468564036278837,"THBS1/CCL2/GAS6/SCG2",4,"10-Topic Analysis","Topic k2"
"GO:0016049","BP","GO:0016049","cell growth","10/101","496/17073",0.000706776947702158,0.00632005950146022,0.00469365386118807,"POSTN/FN1/FBLN5/MMP14/GREM1/GREM1/GREM1/VEGFA/INHBA/ALCAM",10,"10-Topic Analysis","Topic k2"
"GO:0050926","BP","GO:0050926","regulation of positive chemotaxis","3/101","30/17073",0.000726426787504389,0.00642812108309307,0.00477390684927464,"CXCL8/VEGFA/SCG2",3,"10-Topic Analysis","Topic k2"
"GO:0071295","BP","GO:0071295","cellular response to vitamin","3/101","30/17073",0.000726426787504389,0.00642812108309307,0.00477390684927464,"COL1A1/POSTN/GAS6",3,"10-Topic Analysis","Topic k2"
"GO:0051090","BP","GO:0051090","regulation of DNA-binding transcription factor activity","10/101","498/17073",0.000728939385523115,0.00642812108309307,0.00477390684927464,"NUPR1/FLNA/GREM1/GREM1/GREM1/CYP1B1/GAS6/VEGFA/PRNP/ARHGEF2",10,"10-Topic Analysis","Topic k2"
"GO:1901343","BP","GO:1901343","negative regulation of vasculature development","5/101","120/17073",0.000729963663580948,0.00642812108309307,0.00477390684927464,"THBS2/THBS1/EMILIN1/SULF1/STAT1",5,"10-Topic Analysis","Topic k2"
"GO:0045669","BP","GO:0045669","positive regulation of osteoblast differentiation","4/101","69/17073",0.000742738484325358,0.00651584215794519,0.0048390537615137,"TMEM119/FAM20C/FAM20C/FAM20C",4,"10-Topic Analysis","Topic k2"
"GO:0030316","BP","GO:0030316","osteoclast differentiation","5/101","121/17073",0.000757897151604709,0.00662373510610002,0.00491918151230226,"FBN1/SH3PXD2A/FAM20C/FAM20C/FAM20C",5,"10-Topic Analysis","Topic k2"
"GO:0051965","BP","GO:0051965","positive regulation of synapse assembly","4/101","70/17073",0.000784206294536073,0.0068279014215998,0.00507080761880469,"THBS2/TPBG/TPBG/FLRT2",4,"10-Topic Analysis","Topic k2"
"GO:00507301","BP","GO:0050730","regulation of peptidyl-tyrosine phosphorylation","7/101","255/17073",0.000796714957250117,0.00691083086513584,0.00513239597928914,"GREM1/GREM1/GREM1/GAS6/VEGFA/PRNP/ARHGEF2",7,"10-Topic Analysis","Topic k2"
"GO:0010574","BP","GO:0010574","regulation of vascular endothelial growth factor production","3/101","31/17073",0.00080081824800097,0.00692050396406809,0.00513957980060324,"CYP1B1/HIF1A/SULF1",3,"10-Topic Analysis","Topic k2"
"GO:00346121","BP","GO:0034612","response to tumor necrosis factor","8/101","335/17073",0.000838814571264054,0.00722191281430316,0.00536342402443931,"COL1A1/POSTN/THBS1/CXCL8/CCL2/GAS6/ARHGEF2/STAT1",8,"10-Topic Analysis","Topic k2"
"GO:00900901","BP","GO:0090090","negative regulation of canonical Wnt signaling pathway","6/101","187/17073",0.000853543715723789,0.00732150831709739,0.00543738959646266,"IGFBP2/GREM1/GREM1/GREM1/DKK2/BICC1",6,"10-Topic Analysis","Topic k2"
"GO:0051155","BP","GO:0051155","positive regulation of striated muscle cell differentiation","4/101","72/17073",0.000872004993439071,0.00738336489744678,0.00548332798946825,"MMP14/GREM1/GREM1/GREM1",4,"10-Topic Analysis","Topic k2"
"GO:0060675","BP","GO:0060675","ureteric bud morphogenesis","4/101","72/17073",0.000872004993439071,0.00738336489744678,0.00548332798946825,"GREM1/GREM1/GREM1/VEGFA",4,"10-Topic Analysis","Topic k2"
"GO:0048736","BP","GO:0048736","appendage development","6/101","188/17073",0.000877521063978197,0.00738336489744678,0.00548332798946825,"GREM1/GREM1/GREM1/PRRX1/COMP/SEMA3C",6,"10-Topic Analysis","Topic k2"
"GO:0060173","BP","GO:0060173","limb development","6/101","188/17073",0.000877521063978197,0.00738336489744678,0.00548332798946825,"GREM1/GREM1/GREM1/PRRX1/COMP/SEMA3C",6,"10-Topic Analysis","Topic k2"
"GO:0032689","BP","GO:0032689","negative regulation of interferon-gamma production","3/101","32/17073",0.0008798828634263,0.00738336489744678,0.00548332798946825,"GAS6/INHBA/PRNP",3,"10-Topic Analysis","Topic k2"
"GO:0090025","BP","GO:0090025","regulation of monocyte chemotaxis","3/101","32/17073",0.0008798828634263,0.00738336489744678,0.00548332798946825,"GREM1/GREM1/GREM1",3,"10-Topic Analysis","Topic k2"
"GO:0040013","BP","GO:0040013","negative regulation of locomotion","8/101","339/17073",0.000905643645094511,0.00757209632505013,0.00562349122585761,"THBS1/GREM1/GREM1/GREM1/CCL2/CYP1B1/EMILIN1/SULF1",8,"10-Topic Analysis","Topic k2"
"GO:0003208","BP","GO:0003208","cardiac ventricle morphogenesis","4/101","73/17073",0.000918404426167736,0.00759651661073027,0.00564162718931609,"CPE/HIF1A/COL11A1/SEMA3C",4,"10-Topic Analysis","Topic k2"
"GO:0050918","BP","GO:0050918","positive chemotaxis","4/101","73/17073",0.000918404426167736,0.00759651661073027,0.00564162718931609,"CXCL8/VEGFA/GPNMB/SCG2",4,"10-Topic Analysis","Topic k2"
"GO:0072171","BP","GO:0072171","mesonephric tubule morphogenesis","4/101","73/17073",0.000918404426167736,0.00759651661073027,0.00564162718931609,"GREM1/GREM1/GREM1/VEGFA",4,"10-Topic Analysis","Topic k2"
"GO:0009855","BP","GO:0009855","determination of bilateral symmetry","5/101","127/17073",0.00094261483900361,0.00776902479406534,0.00576974207503989,"GREM1/GREM1/GREM1/HIF1A/BICC1",5,"10-Topic Analysis","Topic k2"
"GO:0010573","BP","GO:0010573","vascular endothelial growth factor production","3/101","33/17073",0.00096373345304906,0.00788694938961704,0.0058573199266586,"CYP1B1/HIF1A/SULF1",3,"10-Topic Analysis","Topic k2"
"GO:0048048","BP","GO:0048048","embryonic eye morphogenesis","3/101","33/17073",0.00096373345304906,0.00788694938961704,0.0058573199266586,"FBN1/EFEMP1/MFAP2",3,"10-Topic Analysis","Topic k2"
"GO:0001838","BP","GO:0001838","embryonic epithelial tube formation","5/101","128/17073",0.000976387637134903,0.00790912337734996,0.00587378765502674,"GREM1/GREM1/GREM1/HIF1A/PTK7",5,"10-Topic Analysis","Topic k2"
"GO:0009799","BP","GO:0009799","specification of symmetry","5/101","128/17073",0.000976387637134903,0.00790912337734996,0.00587378765502674,"GREM1/GREM1/GREM1/HIF1A/BICC1",5,"10-Topic Analysis","Topic k2"
"GO:0001655","BP","GO:0001655","urogenital system development","8/101","343/17073",0.00097668794728933,0.00790912337734996,0.00587378765502674,"PDGFRB/GREM1/GREM1/GREM1/FBN1/VEGFA/SULF1/STAT1",8,"10-Topic Analysis","Topic k2"
"GO:0010464","BP","GO:0010464","regulation of mesenchymal cell proliferation","3/101","34/17073",0.00105248040661151,0.00849318683523438,0.00630754808143486,"VEGFA/PRRX1/STAT1",3,"10-Topic Analysis","Topic k2"
"GO:0003151","BP","GO:0003151","outflow tract morphogenesis","4/101","77/17073",0.00112146974092683,0.00898727999995345,0.00667449119167528,"ELN/HIF1A/VEGFA/SEMA3C",4,"10-Topic Analysis","Topic k2"
"GO:20005731","BP","GO:2000573","positive regulation of DNA biosynthetic process","4/101","77/17073",0.00112146974092683,0.00898727999995345,0.00667449119167528,"PDGFRB/GREM1/GREM1/GREM1",4,"10-Topic Analysis","Topic k2"
"GO:0007162","BP","GO:0007162","negative regulation of cell adhesion","7/101","272/17073",0.00115994818054989,0.0092635861591502,0.00687969265705455,"COL1A1/POSTN/THBS1/MMP14/CYP1B1/PRNP/GPNMB",7,"10-Topic Analysis","Topic k2"
"GO:0061515","BP","GO:0061515","myeloid cell development","4/101","79/17073",0.00123396310216511,0.00982081974094295,0.00729352761417179,"FBN1/FAM20C/FAM20C/FAM20C",4,"10-Topic Analysis","Topic k2"
"GO:00025761","BP","GO:0002576","platelet degranulation","5/101","135/17073",0.00123859630863676,0.0098239351054888,0.00729584127005213,"FN1/THBS1/FLNA/GAS6/VEGFA",5,"10-Topic Analysis","Topic k2"
"GO:0071634","BP","GO:0071634","regulation of transforming growth factor beta production","3/101","36/17073",0.00124509299374128,0.00984175895394131,0.00730907832503414,"THBS1/HIF1A/LTBP1",3,"10-Topic Analysis","Topic k2"
"GO:00310122","CC","GO:0031012","extracellular matrix","39/103","490/17712",2.88601704875998e-34,5.31027136971837e-32,4.4049733902126e-32,"COL1A2/COL1A1/POSTN/CTSD/FN1/THBS2/S100A4/THBS1/FBLN5/COL12A1/MMP14/ELN/GREM1/GREM1/GREM1/VCAN/FBN1/COL8A1/CTSB/EFEMP1/LTBP2/ASPN/COL10A1/TIMP2/COL11A1/VEGFA/EMILIN1/LOXL1/AEBP1/LTBP1/COL21A1/HTRA1/FLRT2/COMP/SULF1/MMP2/MFAP2/COL8A2/LAMA4",39,"10-Topic Analysis","Topic k2"
"GO:00620232","CC","GO:0062023","collagen-containing extracellular matrix","36/103","413/17712",6.6373427904935e-33,6.10635536725402e-31,5.06534055063977e-31,"COL1A2/COL1A1/POSTN/CTSD/FN1/THBS2/S100A4/THBS1/FBLN5/COL12A1/ELN/GREM1/GREM1/GREM1/VCAN/FBN1/COL8A1/CTSB/EFEMP1/LTBP2/ASPN/COL10A1/TIMP2/COL11A1/EMILIN1/LOXL1/AEBP1/LTBP1/COL21A1/HTRA1/COMP/SULF1/MMP2/MFAP2/COL8A2/LAMA4",36,"10-Topic Analysis","Topic k2"
"GO:00444201","CC","GO:0044420","extracellular matrix component","11/103","53/17712",9.2544250167983e-15,5.67604734363629e-13,4.70839167521317e-13,"COL1A2/COL1A1/FBLN5/COL12A1/ELN/FBN1/COL8A1/COL11A1/EMILIN1/LTBP1/MFAP2",11,"10-Topic Analysis","Topic k2"
